date,open,high,low,close,volume,ticker
2024-01-02,63.9,64.3,63.3,63.5,770100,SAB
2024-01-03,63.7,63.7,63.2,63.5,557100,SAB
2024-01-04,62.2,62.6,62.2,62.4,773600,SAB
2024-01-05,62.4,62.4,61.6,61.9,708500,SAB
2024-01-08,61.9,62.3,61.9,62.1,654700,SAB
2024-01-09,62.0,62.3,61.5,61.6,558500,SAB
2024-01-10,61.6,61.6,60.6,60.8,822000,SAB
2024-01-11,60.8,61.8,60.8,61.4,489400,SAB
2024-01-12,61.4,61.4,60.5,61.1,497900,SAB
2024-01-15,61.0,61.5,60.4,60.4,443100,SAB
2024-01-16,60.5,60.6,60.1,60.4,266500,SAB
2024-01-17,60.4,60.6,60.2,60.4,469900,SAB
2024-01-18,60.7,60.7,60.4,60.5,446200,SAB
2024-01-19,61.8,61.8,60.8,61.4,714800,SAB
2024-01-22,61.6,61.6,60.8,60.9,360100,SAB
2024-01-23,60.9,61.0,60.3,60.3,346300,SAB
2024-01-24,60.3,60.5,60.1,60.3,472300,SAB
2024-01-25,60.3,60.4,58.8,58.8,1393900,SAB
2024-01-26,59.0,59.1,56.9,57.3,2066000,SAB
2024-01-29,57.3,59.0,57.3,57.9,701800,SAB
2024-01-30,58.0,58.0,57.2,57.2,732100,SAB
2024-01-31,57.3,57.9,56.3,56.3,1095600,SAB
2024-02-01,56.4,57.7,56.4,57.5,592000,SAB
2024-02-02,57.6,57.9,57.0,57.0,544000,SAB
2024-02-05,57.2,57.4,56.9,57.0,882600,SAB
2024-02-06,57.0,57.4,56.8,57.3,671200,SAB
2024-02-07,57.3,57.9,57.1,57.8,568300,SAB
2024-02-15,57.9,58.8,57.9,58.4,864400,SAB
2024-02-16,58.5,58.7,57.8,58.0,1078900,SAB
2024-02-19,58.0,58.1,57.2,57.9,1268000,SAB
2024-02-20,58.3,59.6,58.0,58.6,1642700,SAB
2024-02-21,59.0,59.0,57.9,58.1,1131900,SAB
2024-02-22,58.1,58.5,57.9,58.0,788900,SAB
2024-02-23,58.0,58.2,56.9,57.0,1499400,SAB
2024-02-26,57.2,57.4,56.4,56.6,809500,SAB
2024-02-27,56.6,56.6,55.8,56.3,1759100,SAB
2024-02-28,56.5,57.7,56.5,57.7,1090300,SAB
2024-02-29,58.0,59.2,57.9,58.5,2670400,SAB
2024-03-01,58.8,58.9,58.1,58.6,847400,SAB
2024-03-04,58.7,59.0,58.2,58.3,1252100,SAB
2024-03-05,58.4,58.9,57.9,58.9,1003900,SAB
2024-03-06,59.2,61.8,59.1,61.1,3563500,SAB
2024-03-07,61.3,62.3,60.3,60.6,2509100,SAB
2024-03-08,60.9,61.1,59.5,60.0,1825500,SAB
2024-03-11,60.0,60.5,59.0,59.3,2346300,SAB
2024-03-12,59.3,60.0,59.0,59.1,1290300,SAB
2024-03-13,59.3,59.6,58.6,59.6,1485900,SAB
2024-03-14,59.9,60.0,58.7,58.7,1458700,SAB
2024-03-15,58.7,58.8,57.4,58.0,2037000,SAB
2024-03-18,58.1,58.6,56.1,56.7,1833100,SAB
2024-03-19,57.3,57.4,56.6,56.9,654600,SAB
2024-03-20,57.0,57.1,56.4,56.9,739800,SAB
2024-03-21,57.4,57.6,57.1,57.2,738100,SAB
2024-03-22,57.5,57.6,57.1,57.3,698100,SAB
2024-03-25,57.3,57.7,56.8,57.0,1086200,SAB
2024-03-26,57.0,57.2,56.6,56.9,910400,SAB
2024-03-27,57.0,57.8,56.9,57.5,598300,SAB
2024-03-28,57.5,57.5,56.9,57.2,1074300,SAB
2024-03-29,57.4,57.4,56.7,56.7,618700,SAB
2024-04-01,56.7,57.1,56.6,56.8,600200,SAB
2024-04-02,56.9,56.9,56.3,56.4,1026300,SAB
2024-04-03,56.4,56.7,56.0,56.0,1435600,SAB
2024-04-04,56.2,56.6,56.2,56.5,991100,SAB
2024-04-05,56.5,56.5,56.1,56.1,947600,SAB
2024-04-08,56.2,56.2,55.3,55.3,1057800,SAB
2024-04-09,55.4,55.5,54.9,55.0,1017800,SAB
2024-04-10,55.3,55.5,55.1,55.3,522900,SAB
2024-04-11,55.1,55.6,55.0,55.4,493900,SAB
2024-04-12,55.5,56.3,55.4,56.0,957300,SAB
2024-04-15,56.0,56.0,54.5,55.0,926600,SAB
2024-04-16,55.0,55.0,53.0,54.8,1104300,SAB
2024-04-17,54.8,54.9,54.0,54.0,364800,SAB
2024-04-19,53.7,53.9,52.0,52.5,1184600,SAB
2024-04-22,53.4,53.7,53.0,53.2,356700,SAB
2024-04-23,53.5,53.6,52.3,53.0,373300,SAB
2024-04-24,53.3,53.8,53.1,53.6,467200,SAB
2024-04-25,53.6,55.5,53.6,54.4,1107400,SAB
2024-04-26,54.4,55.3,54.1,54.4,705300,SAB
2024-05-02,54.6,56.7,54.5,56.6,1580600,SAB
2024-05-03,57.0,57.1,56.6,56.7,784800,SAB
2024-05-06,56.7,57.5,56.5,57.0,884900,SAB
2024-05-07,57.0,57.9,56.5,57.7,913700,SAB
2024-05-08,57.6,60.0,57.0,58.9,2243700,SAB
2024-05-09,58.9,59.0,57.5,57.6,1040100,SAB
2024-05-10,57.7,58.1,57.3,57.6,784000,SAB
2024-05-13,57.6,57.9,56.7,56.9,725700,SAB
2024-05-14,57.0,57.5,56.9,57.1,479300,SAB
2024-05-15,57.2,58.0,57.2,57.6,896300,SAB
2024-05-16,57.7,58.1,57.5,57.5,769400,SAB
2024-05-17,57.8,58.9,57.5,58.1,1434500,SAB
2024-05-20,58.1,58.8,57.8,57.8,669100,SAB
2024-05-21,57.8,58.8,57.5,58.0,1171200,SAB
