symbol,date,open,high,low,close,volume
PLX,2023-05-22,34410,34730,34410,34590,480700
PLX,2023-05-23,34680,34760,34260,34260,504900
PLX,2023-05-24,34360,34460,34130,34130,606300
PLX,2023-05-25,34040,34410,33860,34170,375100
PLX,2023-05-26,34170,34960,34170,34460,737800
PLX,2023-05-29,34500,34910,34500,34680,868600
PLX,2023-05-30,34960,34960,34630,34680,507800
PLX,2023-05-31,34680,34730,34260,34310,950100
PLX,2023-06-01,34260,34500,34260,34260,416900
PLX,2023-06-02,34360,35230,34310,35010,1189000
PLX,2023-06-05,35500,36100,35230,35770,1441700
PLX,2023-06-06,35770,36000,35460,35600,690200
PLX,2023-06-07,35680,35680,35090,35600,1272900
PLX,2023-06-08,35680,36050,35050,35050,540900
PLX,2023-06-09,34960,35050,34680,34760,591100
PLX,2023-06-12,34760,34960,34460,34730,569700
PLX,2023-06-13,34540,34810,34500,34810,420000
PLX,2023-06-14,35050,35130,34810,34810,436500
PLX,2023-06-15,34760,35410,34760,35050,1436500
PLX,2023-06-16,35360,35360,34040,34040,620800
PLX,2023-06-19,34410,34590,34040,34040,750500
PLX,2023-06-20,34040,34310,33860,34040,556100
PLX,2023-06-21,34170,34310,34040,34310,454900
PLX,2023-06-22,34410,34590,34360,34460,381100
PLX,2023-06-23,34500,34590,34130,34310,686500
PLX,2023-06-26,34310,34500,33900,34360,830200
PLX,2023-06-27,34630,35130,34500,34910,858700
PLX,2023-06-28,35180,35180,34680,34860,409900
PLX,2023-06-29,34960,34960,34310,34310,689000
PLX,2023-06-30,34410,34680,34170,34170,444000
PLX,2023-07-03,34360,34860,34220,34460,379100
PLX,2023-07-04,34630,36470,34630,36470,3702800
PLX,2023-07-05,36870,37380,36470,36870,2214000
PLX,2023-07-06,36740,37510,36470,36870,2371600
PLX,2023-07-07,37060,37330,36700,36870,1478400
PLX,2023-07-10,37230,38250,37060,38250,2415100
PLX,2023-07-11,38430,38470,37740,37740,1676900
PLX,2023-07-12,37780,38380,37610,37970,1187300
PLX,2023-07-13,38060,38250,37660,37880,1142700
PLX,2023-07-14,37830,38060,37110,37430,1705900
PLX,2023-07-17,37560,38020,36920,37470,2239700
PLX,2023-07-18,37740,37780,37110,37110,1122100
PLX,2023-07-19,37330,37380,36700,36700,1401500
PLX,2023-07-20,36650,36870,36240,36320,2116600
PLX,2023-07-21,36320,37230,36270,37060,1741000
PLX,2023-07-24,37150,37430,36870,36870,1713100
PLX,2023-07-25,37060,37740,36600,36870,1969500
PLX,2023-07-26,36870,37230,36780,37060,1219100
PLX,2023-07-27,37060,37230,36320,36510,2127700
PLX,2023-07-28,36700,36780,36420,36650,1595300
PLX,2023-07-31,36870,37970,36870,37970,2751400
PLX,2023-08-01,38620,38620,37380,37510,3004500
PLX,2023-08-02,37830,37830,37380,37470,1347500
PLX,2023-08-03,37510,37610,36700,36700,2016300
PLX,2023-08-04,37150,37150,36600,36870,1482200
PLX,2023-08-07,37150,37230,36870,37060,1474800
PLX,2023-08-08,37200,37660,37200,37430,2949000
PLX,2023-08-09,37710,37710,37150,37230,1235700
PLX,2023-08-10,37430,38340,37330,37330,2426300
PLX,2023-08-11,37470,37710,36600,37200,1139900
PLX,2023-08-14,37280,37330,36970,37110,1196600
PLX,2023-08-15,37200,37200,36780,36920,1207800
PLX,2023-08-16,36970,37280,36650,36830,1006000
PLX,2023-08-17,36780,36920,36370,36370,1615700
PLX,2023-08-18,36370,36510,34170,34170,2701800
PLX,2023-08-21,34040,34630,34000,34310,877800
PLX,2023-08-22,34760,34810,33860,34500,1252900
PLX,2023-08-23,34860,34860,33770,34220,1209200
PLX,2023-08-24,34220,34590,34220,34590,583800
PLX,2023-08-25,34590,34680,34360,34360,933800
PLX,2023-08-28,34310,35130,34310,34910,936300
PLX,2023-08-29,35010,35050,34760,34810,798000
PLX,2023-08-30,35050,35650,35050,35130,803900
PLX,2023-08-31,35130,35360,35130,35270,729500
PLX,2023-09-05,35870,36100,35680,35820,1240400
PLX,2023-09-06,36240,36240,35870,35960,743400
PLX,2023-09-07,36050,36470,35920,36000,832100
PLX,2023-09-08,35960,36320,35870,36050,972300
PLX,2023-09-11,36150,37150,36150,36470,2041800
PLX,2023-09-12,36600,36830,36320,36600,685400
PLX,2023-09-13,36870,37660,36600,36870,2266800
PLX,2023-09-14,37150,37230,36600,36600,1097300
PLX,2023-09-15,37010,37780,36700,36740,1805700
PLX,2023-09-18,37200,37200,35730,36240,1405300
PLX,2023-09-19,36420,36600,35960,36510,652800
PLX,2023-09-20,36600,37150,36420,36970,1059800
PLX,2023-09-21,37240,37440,36870,37060,972500
PLX,2023-09-22,36410,36780,35380,36460,1040100
PLX,2023-09-25,36460,36500,34920,34920,1155700
PLX,2023-09-26,34920,35340,34540,34540,1064900
PLX,2023-09-27,34460,34740,33520,34030,1673300
PLX,2023-09-28,34500,35150,34260,35150,1126200
PLX,2023-09-29,35150,35150,34590,34920,435400
