symbol,date,open,high,low,close,volume,"('date', '')","('open', 'VHM.VN')","('high', 'VHM.VN')","('low', 'VHM.VN')","('close', 'VHM.VN')","('volume', 'VHM.VN')"
VHM,2018-07-11,64129.0,64709.0,62960.0,63960.0,86370.0,,,,,,
VHM,2018-07-12,63960.0,64599.0,62960.0,64129.0,113470.0,,,,,,
VHM,2018-07-13,62560.0,64709.0,62560.0,63720.0,57420.0,,,,,,
VHM,2018-07-16,64420.0,64420.0,61800.0,61800.0,93750.0,,,,,,
VHM,2018-07-17,63550.0,64709.0,61800.0,61800.0,410540.0,,,,,,
VHM,2018-07-18,64129.0,64129.0,62380.0,62610.0,115930.0,,,,,,
VHM,2018-07-19,62960.0,62960.0,62090.0,62090.0,359780.0,,,,,,
VHM,2018-07-20,62380.0,62960.0,61860.0,62320.0,361710.0,,,,,,
VHM,2018-07-23,60050.0,63840.0,60050.0,62850.0,140470.0,,,,,,
VHM,2018-07-24,60050.0,62790.0,60050.0,62090.0,52950.0,,,,,,
VHM,2018-07-25,62380.0,62380.0,61450.0,62090.0,123900.0,,,,,,
VHM,2018-07-26,62090.0,62850.0,61800.0,61800.0,205970.0,,,,,,
VHM,2018-07-27,61800.0,62090.0,61220.0,61740.0,67370.0,,,,,,
VHM,2018-07-30,61800.0,64420.0,61220.0,64420.0,324540.0,,,,,,
VHM,2018-07-31,65300.0,65300.0,63430.0,64300.0,170450.0,,,,,,
VHM,2018-08-01,64300.0,64360.0,63260.0,63310.0,320670.0,,,,,,
VHM,2018-08-02,64069.0,64069.0,63310.0,63430.0,265210.0,,,,,,
VHM,2018-08-03,63660.0,63960.0,63260.0,63550.0,398200.0,,,,,,
VHM,2018-08-06,63550.0,63610.0,63430.0,63550.0,182880.0,,,,,,
VHM,2018-08-07,63550.0,63550.0,62380.0,62670.0,160500.0,,,,,,
VHM,2018-08-08,62670.0,63430.0,62670.0,62960.0,134310.0,,,,,,
VHM,2018-08-09,62960.0,63550.0,62960.0,63370.0,285670.0,,,,,,
VHM,2018-08-10,63550.0,63550.0,61800.0,62320.0,120470.0,,,,,,
VHM,2018-08-13,63200.0,63200.0,62320.0,62670.0,1088420.0,,,,,,
VHM,2018-08-14,62380.0,62960.0,62380.0,62850.0,406610.0,,,,,,
VHM,2018-08-15,62850.0,62910.0,62440.0,62850.0,436300.0,,,,,,
VHM,2018-08-16,62850.0,62910.0,62440.0,62850.0,726220.0,,,,,,
VHM,2018-08-17,66460.0,66460.0,63430.0,63430.0,1125570.0,,,,,,
VHM,2018-08-20,64950.0,64950.0,63430.0,63430.0,575880.0,,,,,,
VHM,2018-08-21,63430.0,64420.0,63430.0,64069.0,741280.0,,,,,,
