date,open,high,low,close,volume,ticker,return_1d,return_5d,return_10d,return_20d,ma_5,ma_10,ma_20,ma_50,ema_12,ema_26,volatility_5,volatility_10,volatility_20,rsi_14,macd,macd_signal,macd_hist,bb_middle,bb_upper,bb_lower,bb_width,volume_ma_20,volume_ratio,volume_change,momentum_5,momentum_10,momentum_20,daily_range,daily_range_pct,price_range_5,price_range_5_pct,price_range_10,price_range_10_pct,price_range_20,price_range_20_pct,atr_14,hl_ratio,close_position
2024-03-18,42.65,43.15,41.3,42.1,14785500,VHM,-0.7075471698113178,-1.0575793184488758,-4.2093287827076225,-7.574094401756303,42.61,42.85,43.55,42.852,42.881719151629845,43.025645830701784,0.7277564963283781,0.6530450154442439,1.3138164847859173,26.136363636363683,-0.14392667907193868,0.048732838113172375,-0.19265951718511104,43.55,45.55420610348916,41.54579389651084,4.008412206978321,8663840.0,1.7065758370422353,49.57208756524907,-0.44999999999999574,-1.8500000000000014,-3.4499999999999957,1.8500000000000014,4.39429928741093,2.5,5.938242280285035,3.25,7.719714964370546,5.400000000000006,12.82660332541569,0.9142857142857151,1.0447941888619856,0.4324324324324344
2024-03-19,42.35,43.05,41.85,42.9,9464300,VHM,1.9002375296911955,0.4683840749414525,-1.718213058419249,-7.042253521126762,42.65,42.775,43.3875,42.85,42.88453158984064,43.01633873213128,1.2017699570466527,0.9731298957881542,1.3592493100601724,35.00000000000004,-0.13180714229063994,0.012624842032409916,-0.14443198432304985,43.3875,44.991073312456,41.783926687544,3.2071466249119993,8490775.0,1.1146567892801305,-35.98931385479016,0.19999999999999574,-0.75,-3.25,1.1999999999999957,2.7972027972027873,2.5,5.827505827505828,3.25,7.575757575757576,4.800000000000004,11.188811188811199,0.9357142857142863,1.0286738351254479,0.8750000000000008
2024-03-20,43.0,43.0,42.2,42.5,5436900,VHM,-0.9324009324009341,-1.0477299185098987,-2.298850574712641,-5.555555555555558,42.559999999999995,42.675,43.2625,42.832,42.82537288371131,42.97809141864007,1.2393645998462897,1.0022504675894006,1.272195080659781,39.772727272727316,-0.1527185349287592,-0.02044383335982391,-0.13227470156893528,43.2625,44.719922021024956,41.80507797897505,2.914844042049907,8315335.0,0.6538401639861774,-42.55359614551525,-0.45000000000000284,-1.0,-2.5,0.7999999999999972,1.882352941176464,2.5,5.88235294117647,2.5,5.88235294117647,4.150000000000006,9.764705882352954,0.9000000000000001,1.018957345971564,0.3749999999999978
2024-03-21,42.85,43.05,42.55,42.9,10978300,VHM,0.9411764705882231,0.0,-0.6944444444444531,-4.241071428571431,42.559999999999995,42.645,43.167500000000004,42.821000000000005,42.83685397852496,42.97230686911117,1.34395355097124,1.05027813427708,1.3000576875411194,37.64705882352939,-0.13545289058621535,-0.0434456448051022,-0.09200724578111315,43.167500000000004,44.43875093800102,41.89624906199899,2.542501876002035,8523765.0,1.2879637108718975,101.92205116886458,0.0,-0.30000000000000426,-1.8999999999999986,0.5,1.1655011655011656,1.8500000000000014,4.312354312354316,2.5,5.827505827505828,3.8000000000000043,8.85780885780887,0.8749999999999994,1.0117508813160987,0.7000000000000028
2024-03-22,43.2,43.5,42.6,42.8,9996800,VHM,-0.2331002331002363,0.943396226415083,0.5875440658049458,-1.1547344110854452,42.64,42.67,43.1425,42.815,42.83118413567496,42.95954339732516,1.1972363614529045,0.9262264270176148,1.0704067983203078,36.78160919540226,-0.1283592616502034,-0.060428368174122435,-0.06793089347608096,43.1425,44.42241570446118,41.86258429553882,2.5598314089223635,8435945.0,1.185024321519403,-8.94036417295938,0.3999999999999986,0.25,-0.5,0.8999999999999986,2.102803738317754,2.200000000000003,5.140186915887857,2.5,5.841121495327103,3.6000000000000014,8.411214953271031,0.8821428571428562,1.0211267605633803,0.22222222222221782
2024-03-25,43.0,43.35,42.4,42.55,10309500,VHM,-0.5841121495327117,1.0688836104512989,0.0,-1.8454440599769417,42.73,42.67,43.1025,42.799,42.78792503787881,42.92920684937515,1.1750749222305492,0.9487463884821399,1.0760407154079186,37.2093023255814,-0.14128181149634145,-0.07659905683856624,-0.0646827546577752,43.1025,44.40491678186525,41.800083218134745,2.6048335637305087,8601420.0,1.1985811645053956,3.128000960307298,0.44999999999999574,0.0,-0.8000000000000043,0.9500000000000028,2.232667450058761,1.6499999999999986,3.87779083431257,2.5,5.875440658049355,3.6000000000000014,8.460634547591074,0.8821428571428562,1.0224056603773586,0.15789473684210328
2024-03-26,42.7,42.9,42.45,42.75,4263700,VHM,0.4700352526439522,-0.34965034965034336,0.11709601873535203,-3.28054298642535,42.7,42.675,43.03,42.794,42.78209041666668,42.91593226793995,0.7662795476677277,0.9542540214664577,0.9734201662838424,41.37931034482761,-0.1338418512732673,-0.08804761572550646,-0.04579423554776085,43.03,44.232803742139716,41.82719625786029,2.405607484279429,8456670.0,0.5041819061167102,-58.642999175517716,-0.14999999999999858,0.04999999999999716,-1.4500000000000028,0.44999999999999574,1.0526315789473586,1.2999999999999972,3.040935672514613,2.5,5.847953216374268,3.6000000000000014,8.421052631578952,0.8357142857142849,1.0106007067137808,0.6666666666666666
2024-03-27,42.9,42.9,42.5,42.5,7551900,VHM,-0.5847953216374324,0.0,-1.0477299185098987,-4.2792792792792795,42.7,42.63,42.935,42.79,42.73869189102566,42.88512247031477,0.6790135556150741,0.9483668517096885,0.9665587091632409,41.86046511627906,-0.14643057928910963,-0.09972420843822709,-0.04670637085088254,42.935,43.970730100994125,41.89926989900588,2.071460201988245,8520105.0,0.8863623159573738,77.12081056359501,0.0,-0.45000000000000284,-1.8999999999999986,0.3999999999999986,0.941176470588232,1.1000000000000014,2.5882352941176507,2.5,5.88235294117647,3.4000000000000057,8.000000000000014,0.8178571428571421,1.0094117647058822,0.0
2024-03-28,42.8,44.05,42.6,43.3,18563500,VHM,1.8823529411764683,0.932400932400923,0.932400932400923,-0.23041474654378336,42.779999999999994,42.67,42.92999999999999,42.816,42.82504698471402,42.91585413918035,1.0393567011633247,1.1367355607345946,0.9496790706985697,58.42696629213482,-0.09080715446632581,-0.09794079764384683,0.007133643177521021,42.92999999999999,43.95720878828837,41.902791211711616,2.0544175765767534,8896215.0,2.086673939422552,145.8123121333704,0.3999999999999986,0.3999999999999986,-0.10000000000000142,1.4499999999999957,3.3487297921477963,1.6499999999999986,3.8106235565819833,2.75,6.351039260969977,3.3000000000000043,7.6212471131639825,0.8535714285714272,1.034037558685446,0.48275862068965364
2024-03-29,43.4,43.7,42.85,42.85,7686900,VHM,-1.0392609699768962,0.11682242990656011,1.0613207547169878,-2.5028441410694047,42.79,42.714999999999996,42.875,42.847,42.82888591014263,42.91097605479662,1.1750810399318858,1.1217388818181944,0.9265231227091509,53.06122448979596,-0.08209014465398923,-0.09477066704587532,0.012680522391886093,42.875,43.78315023102199,41.96684976897801,1.8163004620439835,8936865.0,0.8601338388797414,-58.59132167964015,0.05000000000000426,0.45000000000000284,-1.1000000000000014,0.8500000000000014,1.9836639439906683,1.6499999999999986,3.850641773628935,2.75,6.417736289381564,3.3000000000000043,7.701283547257887,0.8785714285714273,1.0198366394399068,0.0
