date,open,high,low,close,volume,ticker,return_1d,return_5d,return_10d,return_20d,ma_5,ma_10,ma_20,ma_50,ema_12,ema_26,volatility_5,volatility_10,volatility_20,rsi_14,macd,macd_signal,macd_hist,bb_middle,bb_upper,bb_lower,bb_width,volume_ma_20,volume_ratio,volume_change,momentum_5,momentum_10,momentum_20,daily_range,daily_range_pct,price_range_5,price_range_5_pct,price_range_10,price_range_10_pct,price_range_20,price_range_20_pct,atr_14,hl_ratio,close_position
2018-05-18,14.5,15.0,14.4,14.8,1976452,POW,2.0689655172413834,5.714285714285716,10.447761194029859,-4.516129032258065,14.459999999999999,14.3,14.24,15.554,14.358558598823473,14.676633724665345,0.937551231624952,2.865629213694212,2.600071131009996,64.70588235294117,-0.31807512584187236,-0.4937846826905252,0.17570955684865286,14.24,15.39603678688511,13.08396321311489,2.3120735737702205,1346614.6,1.4677191231997633,66.86270238873158,0.8000000000000007,1.4000000000000004,-0.6999999999999993,0.5999999999999996,4.054054054054052,1.1999999999999993,8.108108108108103,1.5,10.135135135135135,2.6999999999999993,18.24324324324324,0.6142857142857141,1.0416666666666667,0.6666666666666676
2018-05-21,14.8,15.0,14.4,14.6,3160750,POW,-1.3513513513513598,3.546099290780136,1.388888888888884,-6.41025641025641,14.559999999999999,14.319999999999999,14.190000000000001,15.49,14.395703429773707,14.670957152467913,1.4671431569562494,1.8412979520761807,2.6042714561035645,64.70588235294117,-0.275253722694206,-0.4500784906912614,0.17482476799705537,14.190000000000001,15.171727800199367,13.208272199800636,1.9634556003987313,1467527.3,2.153792982249802,59.92040282283608,0.5,0.1999999999999993,-1.0,0.5999999999999996,4.109589041095888,1.1999999999999993,8.219178082191776,1.3000000000000007,8.9041095890411,2.6999999999999993,18.493150684931503,0.5857142857142855,1.0416666666666667,0.33333333333333237
2018-05-22,14.4,14.5,13.6,14.0,1429020,POW,-4.109589041095885,-2.777777777777779,-2.777777777777779,-7.284768211920523,14.48,14.280000000000001,14.135,15.434,14.334825979039291,14.621256622655475,2.346402026213295,2.284583246480108,2.664547819584164,55.0,-0.28643064361618364,-0.41734892127624584,0.1309182776600622,14.135,15.020616050822117,13.249383949177883,1.7712321016442338,1454787.8,0.9822875886091428,-54.78857866012814,-0.40000000000000036,-0.40000000000000036,-1.0999999999999996,0.9000000000000004,6.428571428571431,1.4000000000000004,10.000000000000002,1.4000000000000004,10.000000000000002,2.299999999999999,16.42857142857142,0.6285714285714283,1.0661764705882353,0.44444444444444464
2018-05-23,13.8,14.4,13.7,14.2,1919170,POW,1.4285714285714235,-2.0689655172413834,0.0,-2.73972602739726,14.419999999999998,14.279999999999998,14.115,15.374,14.314083520725553,14.590052428384698,2.4629919092796397,2.303218405353153,2.5966842394087157,61.53846153846151,-0.27596890765914495,-0.38907291855282566,0.11310401089368072,14.115,14.974069263796629,13.255930736203371,1.7181385275932577,1438912.3,1.3337643996788406,34.29972988481617,-0.3000000000000007,0.0,-0.40000000000000036,0.7000000000000011,4.92957746478874,1.4000000000000004,9.859154929577468,1.4000000000000004,9.859154929577468,2.1999999999999993,15.492957746478869,0.6285714285714284,1.051094890510949,0.7142857142857132
2018-05-24,14.2,14.4,13.9,14.2,388138,POW,0.0,-2.0689655172413834,3.649635036496357,-2.73972602739726,14.36,14.330000000000002,14.094999999999999,15.308000000000002,14.296532209844699,14.561159655911759,2.4629919092796397,1.9417918063976733,2.5966842394087157,60.526315789473664,-0.2646274460670597,-0.3641838240556725,0.09955637798861283,14.094999999999999,14.924647991303399,13.265352008696599,1.6592959826067997,1385263.35,0.2801907666148823,-79.77573638604188,-0.3000000000000007,0.5,-0.40000000000000036,0.5,3.5211267605633805,1.4000000000000004,9.859154929577468,1.4000000000000004,9.859154929577468,2.1999999999999993,15.492957746478869,0.6428571428571427,1.0359712230215827,0.5999999999999979
2018-05-25,14.0,14.4,13.9,14.2,2197911,POW,0.0,-4.054054054054069,1.4285714285714235,0.0,14.24,14.35,14.094999999999999,15.245999999999999,14.281681100637822,14.534407088807184,2.0918705143877427,1.8350982730774144,2.5216821179055966,46.42857142857141,-0.2527259881693613,-0.3418922568784103,0.08916626870904898,14.094999999999999,14.924647991303399,13.265352008696599,1.6592959826067997,1452177.4,1.5135278926665572,466.27050172876653,-0.6000000000000014,0.1999999999999993,0.0,0.5,3.5211267605633805,1.4000000000000004,9.859154929577468,1.4000000000000004,9.859154929577468,2.1999999999999993,15.492957746478869,0.557142857142857,1.0359712230215827,0.5999999999999979
2018-05-28,14.0,14.1,13.2,13.4,2170653,POW,-5.633802816901401,-8.21917808219178,-4.964539007092195,-2.898550724637683,14.0,14.280000000000001,14.075,15.17,14.146037854385849,14.450376934080726,3.0348815808130234,2.5713176385717116,2.756756922495149,36.111111111111114,-0.30433907969487706,-0.3343816214417037,0.030042541746826634,14.075,14.952496438739258,13.19750356126074,1.754992877478518,1505250.55,1.4420542812623454,-1.240177605007664,-1.1999999999999993,-0.6999999999999993,-0.40000000000000036,0.9000000000000004,6.716417910447764,1.3000000000000007,9.701492537313436,1.8000000000000007,13.432835820895528,2.1999999999999993,16.417910447761187,0.5999999999999999,1.0681818181818181,0.22222222222222332
2018-05-29,13.3,14.0,13.3,13.9,728556,POW,3.731343283582089,-0.7142857142857117,-3.472222222222221,2.205882352941191,13.98,14.23,14.09,15.108000000000002,14.108185876788026,14.40960827229697,3.451758943604899,2.7923591700866064,2.8656403465751707,46.15384615384617,-0.30142239550894345,-0.32778977625515165,0.026367380746208202,14.09,14.943229160308109,13.236770839691891,1.7064583206162176,1435869.6,0.5073970505399654,-66.43609089062139,-0.09999999999999964,-0.5,0.3000000000000007,0.6999999999999993,5.035971223021578,1.200000000000001,8.633093525179863,1.8000000000000007,12.949640287769789,2.1999999999999993,15.827338129496397,0.5999999999999998,1.0526315789473684,0.8571428571428575
2018-05-30,13.8,13.9,13.5,13.7,475750,POW,-1.4388489208633115,-3.5211267605633756,-5.517241379310345,0.7352941176470562,13.879999999999999,14.15,14.094999999999999,15.048,14.045388049589867,14.357044696571267,3.37268715787317,2.7879752402300215,2.88752781874744,50.0,-0.3116566469813993,-0.3245631504004012,0.012906503419001902,14.094999999999999,14.937240120780714,13.252759879219283,1.684480241561431,1404616.5,0.33870455031675906,-34.6995975601052,-0.5,-0.8000000000000007,0.09999999999999964,0.40000000000000036,2.919708029197083,1.200000000000001,8.75912408759125,1.8000000000000007,13.138686131386867,2.1999999999999993,16.058394160583937,0.5857142857142854,1.0296296296296297,0.4999999999999978
2018-05-31,13.7,14.1,13.6,14.0,1830351,POW,2.1897810218978186,-1.4084507042253502,-3.4482758620689613,5.263157894736836,13.84,14.1,14.129999999999999,14.985999999999999,14.03840527272989,14.330596941269691,3.614653542704052,2.917268733709423,2.871946484716814,50.0,-0.29219166853980205,-0.31808885402828135,0.025897185488479302,14.129999999999999,14.887002398661341,13.372997601338657,1.5140047973226842,1409285.6,1.29877932478697,284.72958486600106,-0.1999999999999993,-0.5,0.6999999999999993,0.5,3.571428571428571,1.200000000000001,8.571428571428578,1.8000000000000007,12.857142857142861,1.9000000000000004,13.571428571428573,0.5928571428571425,1.036764705882353,0.8000000000000007
