date,open,high,low,close,volume,ticker,return_1d,return_5d,return_10d,return_20d,ma_5,ma_10,ma_20,ma_50,ema_12,ema_26,volatility_5,volatility_10,volatility_20,rsi_14,macd,macd_signal,macd_hist,bb_middle,bb_upper,bb_lower,bb_width,volume_ma_20,volume_ratio,volume_change,momentum_5,momentum_10,momentum_20,daily_range,daily_range_pct,price_range_5,price_range_5_pct,price_range_10,price_range_10_pct,price_range_20,price_range_20_pct,atr_14,hl_ratio,close_position
2024-03-18,19.0,19.0,17.7,18.3,13698800,TPB,-2.659574468085102,-1.0810810810810811,-6.632653061224492,-2.659574468085102,18.67,18.84,19.145000000000003,18.601,18.846282569924018,18.845310703572572,1.9986211675000014,1.6578318895330548,1.9510563281128017,38.356164383561676,0.0009718663514455272,0.139690796751809,-0.13871893040036348,19.145000000000003,20.131167488710453,18.158832511289553,1.9723349774208998,15842745.0,0.8646733883553639,52.24779665914623,-0.1999999999999993,-1.3000000000000007,-0.5,1.3000000000000007,7.103825136612025,1.3500000000000014,7.377049180327876,1.9499999999999993,10.655737704918028,2.5500000000000007,13.934426229508201,0.5321428571428574,1.073446327683616,0.4615384615384624
2024-03-19,18.3,18.4,18.2,18.2,4381200,TPB,-0.5464480874317057,-1.6216216216216273,-6.185567010309279,-2.9333333333333322,18.61,18.72,19.1175,18.619,18.7468544822434,18.797509910715345,1.99980881401827,1.6535186255508685,1.9531920357944033,18.96551724137933,-0.05065542847194493,0.10162155170705822,-0.15227698017900315,19.1175,20.177924443324464,18.057075556675535,2.120848886648929,15596175.0,0.28091503205112794,-68.01763658130639,-0.3000000000000007,-1.1999999999999993,-0.5500000000000007,0.1999999999999993,1.098901098901095,1.3500000000000014,7.417582417582426,1.9499999999999993,10.714285714285712,2.5500000000000007,14.010989010989016,0.4821428571428574,1.010989010989011,0.0
2024-03-20,18.2,18.75,17.95,18.6,15977100,TPB,2.197802197802212,-2.1052631578947323,-3.626943005181338,-4.61538461538461,18.53,18.65,19.0725,18.642,18.724261484975187,18.78287954695865,1.8137087166140702,1.8803778953337043,1.787098491415006,30.158730158730194,-0.058618061983462866,0.06957362896895401,-0.1281916909524169,19.0725,20.14093466416012,18.004065335839883,2.1368693283202376,14805410.0,1.0791393146154007,264.6740619008491,-0.3999999999999986,-0.6999999999999993,-0.8999999999999986,0.8000000000000007,4.3010752688172085,1.3500000000000014,7.25806451612904,1.6500000000000021,8.870967741935495,2.5500000000000007,13.70967741935484,0.5000000000000002,1.0445682451253482,0.8125000000000019
2024-03-21,18.8,18.85,18.5,18.75,9181400,TPB,0.8064516129032251,0.0,-2.5974025974025983,-4.092071611253201,18.53,18.6,19.032500000000002,18.659000000000002,18.728221256517465,18.780444024961714,1.797422413570698,1.9161282536436013,1.799023296236923,33.33333333333333,-0.05222276844424911,0.04521434948631339,-0.0974371179305625,19.032500000000002,20.085453240327315,17.97954675967269,2.1059064806546246,14482295.0,0.633974104242456,-42.53400179006203,0.0,-0.5,-0.8000000000000007,0.3500000000000014,1.866666666666674,1.3000000000000007,6.933333333333337,1.6000000000000014,8.533333333333342,2.5500000000000007,13.600000000000003,0.4964285714285719,1.018918918918919,0.7142857142857114
2024-03-22,18.8,19.25,18.65,18.75,17965600,TPB,0.0,-0.26595744680851796,0.8064516129032251,-1.832460732984298,18.52,18.615000000000002,19.015,18.674,18.731571832437854,18.77818891200159,1.7919611074804207,1.5693287440896542,1.7293205181137572,36.065573770491795,-0.04661707956373462,0.026848063676303793,-0.07346514324003842,19.015,20.074841100304536,17.955158899695466,2.11968220060907,13200575.0,1.3609710183079147,95.6738623739299,-0.05000000000000071,0.14999999999999858,-0.3500000000000014,0.6000000000000014,3.2000000000000077,1.5500000000000007,8.266666666666671,1.5500000000000007,8.266666666666671,2.5500000000000007,13.600000000000003,0.5071428571428578,1.032171581769437,0.16666666666666863
2024-03-25,18.8,19.25,18.7,19.0,17580600,TPB,1.333333333333342,3.825136612021862,2.7027027027026973,-0.7832898172323688,18.66,18.665,19.0075,18.695,18.772868473601264,18.794619362964436,1.0819582853959424,1.5972799906062183,1.756793226737462,43.54838709677422,-0.021750889363172377,0.01712827306840856,-0.03887916243158093,19.0075,20.065439904770237,17.949560095229764,2.1158798095404734,13669555.0,1.2861135567324613,-2.142984370129586,0.6999999999999993,0.5,-0.14999999999999858,0.5500000000000007,2.894736842105267,1.3000000000000007,6.842105263157898,1.5500000000000007,8.157894736842108,2.5500000000000007,13.42105263157895,0.5250000000000006,1.0294117647058825,0.5454545454545461
2024-03-26,19.0,19.2,18.9,19.15,10841600,TPB,0.7894736842105177,5.219780219780223,3.5135135135135,0.0,18.85,18.729999999999997,19.0075,18.723,18.83088870843184,18.8209438545967,0.8099991717809825,1.6014893238056993,1.766222541461187,47.619047619047585,0.009944853835140322,0.015691589221754912,-0.00574673538661459,19.0075,20.065439904770237,17.949560095229764,2.1158798095404734,13448205.0,0.80617450432976,-38.332025073091934,0.9499999999999993,0.6499999999999986,0.0,0.3000000000000007,1.5665796344647556,1.3000000000000007,6.788511749347263,1.5500000000000007,8.09399477806789,2.5500000000000007,13.315926892950397,0.514285714285715,1.0158730158730158,0.8333333333333314
2024-03-27,19.2,19.25,19.0,19.2,6029000,TPB,0.26109660574413773,3.2258064516129004,1.0526315789473717,-4.0000000000000036,18.97,18.75,18.967499999999998,18.737000000000002,18.887675060980786,18.849022087589535,0.5205547067085042,1.3742027950091367,1.430649624406315,49.206349206349195,0.038652973391251066,0.020283866055654146,0.01836910733559692,18.967499999999998,19.922969022329642,18.012030977670353,1.9109380446592894,12469665.0,0.4834933416414956,-44.39012691853601,0.5999999999999979,0.1999999999999993,-0.8000000000000007,0.25,1.3020833333333335,0.75,3.90625,1.5500000000000007,8.072916666666671,2.5500000000000007,13.281250000000005,0.5178571428571433,1.013157894736842,0.7999999999999972
2024-03-28,19.4,19.5,19.0,19.1,10132800,TPB,-0.5208333333333259,1.8666666666666831,1.8666666666666831,-3.7783375314861423,19.04,18.785,18.93,18.749000000000002,18.92034043621451,18.867613044064385,0.715241059611826,1.303522186282802,1.4268761218481145,59.615384615384606,0.052727392150124786,0.026772571274548275,0.02595482087557651,18.93,19.794139364978385,18.065860635021615,1.7282787299567701,11468510.0,0.8835323856368439,68.0676729142478,0.3500000000000014,0.3500000000000014,-0.75,0.5,2.6178010471204183,0.8500000000000014,4.450261780104719,1.8000000000000007,9.42408376963351,2.25,11.780104712041883,0.5035714285714291,1.0263157894736843,0.20000000000000284
2024-03-29,19.2,19.2,19.0,19.1,5775400,TPB,0.0,1.8666666666666831,1.5957446808510634,-3.7783375314861423,19.110000000000003,18.815,18.892500000000002,18.76,18.947980369104584,18.884826892652207,0.715241059611826,1.3045703234849126,1.4268761218481145,62.00000000000003,0.06315347645237779,0.03404875231011418,0.02910472414226361,18.892500000000002,19.646628985198006,18.138371014801997,1.5082579703960093,11043220.0,0.5229815216938538,-43.002921206379284,0.3500000000000014,0.3000000000000007,-0.75,0.1999999999999993,1.0471204188481638,0.8000000000000007,4.188481675392674,1.8000000000000007,9.42408376963351,2.25,11.780104712041883,0.48928571428571466,1.0105263157894737,0.5000000000000089
