date,open,high,low,close,volume,ticker,return_1d,return_5d,return_10d,return_20d,ma_5,ma_10,ma_20,ma_50,ema_12,ema_26,volatility_5,volatility_10,volatility_20,rsi_14,macd,macd_signal,macd_hist,bb_middle,bb_upper,bb_lower,bb_width,volume_ma_20,volume_ratio,volume_change,momentum_5,momentum_10,momentum_20,daily_range,daily_range_pct,price_range_5,price_range_5_pct,price_range_10,price_range_10_pct,price_range_20,price_range_20_pct,atr_14,hl_ratio,close_position
2024-03-18,37.65,37.8,35.95,36.5,2848400,PLX,-3.054448871181936,1.5299026425591,1.5299026425591,0.6896551724137945,36.99,36.745,36.25,35.412,36.63038916772308,36.13292244411578,1.9629645919719663,2.0091484604299032,1.5763442504202159,56.115107913669085,0.49746672360730315,0.4446146171712607,0.052852106436042434,36.25,37.67200747647749,34.82799252352251,2.8440149529549785,1389650.0,2.0497247508365417,82.01802032078727,0.5499999999999972,0.5499999999999972,0.25,1.8499999999999943,5.068493150684916,2.0,5.47945205479452,2.3000000000000043,6.3013698630137105,3.0500000000000043,8.356164383561655,0.874999999999999,1.0514603616133518,0.29729729729729665
2024-03-19,36.6,37.7,36.35,37.45,1381800,PLX,2.602739726027403,3.0261348005502064,4.172461752433931,3.7396121883656486,37.21,36.894999999999996,36.3175,35.47,36.75648314191953,36.23048374455164,2.2108998046395505,2.1484163566534082,1.6714594134445784,58.503401360544224,0.5259993973678903,0.46089157321058666,0.0651078241573036,36.3175,37.83451750328174,34.80048249671827,3.034035006563471,1411125.0,0.9792187084772788,-51.488554978233395,1.1000000000000014,1.5,1.3500000000000014,1.3500000000000014,3.60480640854473,2.0,5.340453938584779,2.0500000000000043,5.47396528704941,3.0500000000000043,8.1441922563418,0.874999999999999,1.0371389270976616,0.814814814814815
2024-03-20,37.7,37.8,37.0,37.45,1271600,PLX,0.0,0.9433962264151052,3.1680440771350016,4.7552447552447585,37.28,37.01,36.402499999999996,35.521,36.863178043162684,36.32081828199226,2.061120497474301,2.1431206544026744,1.6497646289964867,61.428571428571445,0.5423597611704238,0.47718521080255416,0.06517455036786968,36.402499999999996,37.975119336949454,34.82988066305054,3.145238673898916,1430215.0,0.8890970937935905,-7.9751049355912595,0.3500000000000014,1.1500000000000057,1.7000000000000028,0.7999999999999972,2.136181575433904,2.0,5.340453938584779,2.0500000000000043,5.47396528704941,3.0500000000000043,8.1441922563418,0.8821428571428562,1.0216216216216216,0.5625000000000056
2024-03-21,37.5,38.7,37.15,38.45,3062200,PLX,2.6702269692923997,2.945113788487297,2.533333333333343,7.252440725244069,37.5,37.105000000000004,36.532500000000006,35.588,37.107304498060735,36.47853544628913,2.3480312862694848,2.052682789061641,1.7366813919254507,66.03773584905665,0.6287690517716058,0.5075019789963645,0.12126707277524129,36.532500000000006,38.327016501368604,34.73798349863141,3.589033002737196,1516310.0,2.019507884271686,140.8147216105694,1.1000000000000014,0.9500000000000028,2.6000000000000014,1.5500000000000043,4.031209362808854,2.75,7.152145643693107,2.8000000000000043,7.28218465539663,3.8000000000000043,9.88296488946685,0.9642857142857137,1.0417227456258413,0.8387096774193553
2024-03-22,38.5,38.55,37.8,38.0,1528100,PLX,-1.1703511053316018,0.9296148738379806,3.260869565217406,8.262108262108248,37.57,37.22500000000001,36.6775,35.644,37.24464226758985,36.59123652434179,2.4690086609462596,1.9827878279764521,1.679330706781838,62.2754491017964,0.6534057432480651,0.5366827318467047,0.11672301140136043,36.6775,38.453205938196795,34.90179406180321,3.551411876393587,1520345.0,1.0051008159332258,-50.09796878061524,0.3500000000000014,1.2000000000000028,2.8999999999999986,0.75,1.9736842105263157,2.75,7.236842105263158,2.8000000000000043,7.368421052631591,3.8000000000000043,10.000000000000012,0.9785714285714278,1.0198412698412698,0.26666666666667044
2024-03-25,38.1,38.4,37.2,37.4,1720600,PLX,-1.5789473684210575,2.465753424657535,4.033379694019468,6.249999999999978,37.75,37.37,36.7875,35.68600000000001,37.26854345719141,36.6511449299461,2.030602274724348,1.8853790357803342,1.737414246097012,58.10055865921786,0.6173985272453137,0.5528258909264265,0.06457263631888721,36.7875,38.446566002303705,35.1284339976963,3.3181320046074063,1584175.0,1.0861173797086812,12.597343105817682,0.8999999999999986,1.4499999999999957,2.1999999999999957,1.1999999999999957,3.2085561497326087,2.3500000000000014,6.283422459893052,2.75,7.352941176470589,3.4000000000000057,9.090909090909106,1.039285714285713,1.032258064516129,0.16666666666666372
2024-03-26,37.4,38.0,37.1,38.0,928900,PLX,1.6042780748663166,1.4686248331108098,4.53920220082531,6.591865357643756,37.86,37.535000000000004,36.905,35.753,37.38107523300812,36.75106012032047,1.8097904363866257,1.9118957244186587,1.7483892062425268,59.23913043478262,0.6300151126876514,0.5682637352786716,0.061751377408979846,36.905,38.55771706114825,35.25228293885175,3.3054341222965036,1580195.0,0.58783884267448,-46.01301871440195,0.5499999999999972,1.6499999999999986,2.3500000000000014,0.8999999999999986,2.368421052631575,1.7000000000000028,4.473684210526323,2.75,7.236842105263158,3.0500000000000043,8.026315789473696,1.0357142857142847,1.0242587601078166,1.0
2024-03-27,38.05,38.5,37.6,38.0,1294100,PLX,0.0,1.4686248331108098,2.425876010781658,4.972375690607733,37.97,37.625,36.995,35.816,37.47629442792994,36.84357418548191,1.8097904363866257,1.8293660516677512,1.7261528054512372,53.125,0.6327202424480305,0.5811550367125433,0.051565205735487174,36.995,38.68175958415443,35.30824041584557,3.37351916830886,1534385.0,0.8433997986163838,39.315319194746465,0.5499999999999972,0.8999999999999986,1.7999999999999972,0.8999999999999986,2.368421052631575,1.6000000000000014,4.210526315789478,2.75,7.236842105263158,3.0500000000000043,8.026315789473696,1.014285714285713,1.0239361702127658,0.4444444444444436
2024-03-28,37.9,38.15,37.45,37.55,1265700,PLX,-1.1842105263157987,-2.3407022106632147,0.5354752342703994,4.7419804741980265,37.79,37.644999999999996,37.08,35.858000000000004,37.48763374670995,36.89590202359436,1.2994033124423876,1.8758724951935102,1.7349262016064373,54.83870967741936,0.5917317231155934,0.5832703739931534,0.00846134912244001,37.08,38.69356095248007,35.46643904751993,3.2271219049601427,1555745.0,0.8135652050946652,-2.1945753805733714,-0.9000000000000057,0.19999999999999574,1.6999999999999957,0.6999999999999957,1.8641810918774853,1.4499999999999957,3.8615179760319465,2.75,7.323568575233024,3.0500000000000043,8.122503328894819,0.9785714285714272,1.0186915887850465,0.1428571428571356
2024-03-29,37.7,37.8,37.2,37.3,1118900,PLX,-0.665778961384822,-1.8421052631579005,-0.9296148738379806,3.899721448467952,37.65,37.61,37.15,35.905,37.458767016446885,36.92583520703181,1.2496522712536768,1.869517195632453,1.7468362050622799,59.44055944055939,0.532931809415075,0.5732026610775378,-0.0402708516624628,37.15,38.6665750888103,35.6334249111897,3.0331501776205982,1575810.0,0.7100475311109842,-11.598325037528646,-0.7000000000000028,-0.3500000000000014,1.3999999999999986,0.5999999999999943,1.6085790884718347,1.3999999999999986,3.7533512064343126,2.75,7.3726541554959795,3.0500000000000043,8.176943699731916,0.9571428571428555,1.0161290322580643,0.16666666666665877
